Date,Day,NetWorth,Cash,Shares
2020-01-22,284,5914.8550560769,1313.02534576179,3.45044928755192
2020-01-23,285,5901.84686226283,1313.02534576179,3.45044928755192
2020-01-24,286,5905.19379807176,1313.02534576179,3.45044928755192
2020-01-27,287,5758.51519885792,1313.02534576179,3.45044928755192
2020-01-28,288,5678.84432480835,1313.02534576179,3.45044928755192
2020-01-29,289,5673.66865087702,1313.02534576179,3.45044928755192
2020-01-30,290,5585.50967158007,1313.02534576179,3.45044928755192
2020-01-31,291,5659.28027734793,1313.02534576179,3.45044928755192
2020-02-01,292,5582.02471779964,1313.02534576179,3.45044928755192
2020-02-03,293,5608.93822224255,1313.02534576179,3.45044928755192
2020-02-04,294,5700.44413734843,1313.02534576179,3.45044928755192
2020-02-05,295,5722.11295887425,1313.02534576179,3.45044928755192
2020-02-06,296,5819.17409733309,1313.02534576179,3.45044928755192
2020-02-07,297,5840.22183798715,1313.02534576179,3.45044928755192
2020-02-10,298,5719.69764437297,1313.02534576179,3.45044928755192
2020-02-11,299,5785.84275721534,1313.02534576179,3.45044928755192
2020-02-12,300,5720.93980611648,1313.02534576179,3.45044928755192
2020-02-13,301,5612.00912210847,1313.02534576179,3.45044928755192
2020-02-14,302,5456.87692214014,1313.02534576179,3.45044928755192
2020-02-17,303,5398.32279773038,1313.02534576179,3.45044928755192
2020-02-18,304,5211.20493286644,1313.02534576179,3.45044928755192
2020-02-19,305,5240.94780572514,1313.02534576179,3.45044928755192
2020-02-20,306,5393.59568220643,1313.02534576179,3.45044928755192
2020-02-24,307,5368.20037545005,1313.02534576179,3.45044928755192
2020-02-25,308,5330.45246024423,1313.02534576179,3.45044928755192
2020-02-26,309,5231.45907018437,1313.02534576179,3.45044928755192
2020-02-27,310,5153.30639382132,1313.02534576179,3.45044928755192
2020-02-28,311,5122.35586371198,1313.02534576179,3.45044928755192
2020-03-02,312,5146.54351321772,1313.02534576179,3.45044928755192
2020-03-03,313,5085.88461474255,1313.02534576179,3.45044928755192
2020-03-04,314,5003.76392169882,1313.02534576179,3.45044928755192
2020-03-05,315,5025.7777881534,1313.02534576179,3.45044928755192
2020-03-06,316,4720.17149475493,1313.02534576179,3.45044928755192
2020-03-09,317,4508.34841299211,1313.02534576179,3.45044928755192
2020-03-11,318,4361.63530928541,1313.02534576179,3.45044928755192
2020-03-12,319,4092.39675137773,1313.02534576179,3.45044928755192
2020-03-13,320,3839.34080062867,1313.02534576179,3.45044928755192
2020-03-16,321,3683.48400630995,1313.02534576179,3.45044928755192
2020-03-17,322,3560.99305660186,1313.02534576179,3.45044928755192
2020-03-18,323,3004.57360449124,1313.02534576179,3.45044928755192
2020-03-19,324,2826.46141226781,1313.02534576179,3.45044928755192
2020-03-20,325,2810.65835453082,1313.02534576179,3.45044928755192
2020-03-23,326,2518.3707953823,1313.02534576179,3.45044928755192
2020-03-24,327,2398.01912423249,1313.02534576179,3.45044928755192
2020-03-25,328,2348.29814999886,1313.02534576179,3.45044928755192
2020-03-26,329,2742.54648559455,1313.02534576179,3.45044928755192
2020-03-27,330,2848.64780118677,1313.02534576179,3.45044928755192
2020-03-30,331,2715.77099912314,1313.02534576179,3.45044928755192
2020-03-31,332,2532.24160151826,1313.02534576179,3.45044928755192
2020-04-01,333,2524.58160409989,1313.02534576179,3.45044928755192
2020-04-03,334,2416.72055937102,1313.02534576179,3.45044928755192
2020-04-07,335,2581.09996342999,1313.02534576179,3.45044928755192
2020-04-08,336,2680.88695682599,1313.02534576179,3.45044928755192
2020-04-09,337,2691.92839454616,1313.02534576179,3.45044928755192
2020-04-13,338,2697.06956398461,1313.02534576179,3.45044928755192
2020-04-15,339,2797.7191697025,1313.02534576179,3.45044928755192
2020-04-16,340,2800.65205159692,1313.02534576179,3.45044928755192
2020-04-17,341,2898.67931585627,1313.02534576179,3.45044928755192
2020-04-20,342,2916.65615664441,2916.65615664441,0
2020-04-21,343,2916.65615664441,2916.65615664441,0
2020-04-22,344,2916.65615664441,2916.65615664441,0
2020-04-23,345,2916.65615664441,2916.65615664441,0
2020-04-24,346,2916.65615664441,2916.65615664441,0
2020-04-27,347,2916.65615664441,2916.65615664441,0
2020-04-28,348,2916.65615664441,2916.65615664441,0
2020-04-29,349,2916.65615664441,2916.65615664441,0
2020-04-30,350,2916.65615664441,2916.65615664441,0
2020-05-04,351,2916.65615664441,2916.65615664441,0
2020-05-05,352,2916.65615664441,2916.65615664441,0
2020-05-06,353,2916.65615664441,2916.65615664441,0
2020-05-07,354,2916.65615664441,2916.65615664441,0
2020-05-08,355,2916.65615664441,2916.65615664441,0
2020-05-11,356,2916.65615664441,2916.65615664441,0
2020-05-12,357,2916.65615664441,2916.65615664441,0
2020-05-13,358,2916.65615664441,2916.65615664441,0
2020-05-14,359,2916.65615664441,2916.65615664441,0
2020-05-15,360,2916.65615664441,2916.65615664441,0
2020-05-18,361,2916.65615664441,2916.65615664441,0
2020-05-19,362,2916.65615664441,2916.65615664441,0
2020-05-20,363,2916.65615664441,2916.65615664441,0
2020-05-21,364,2916.65615664441,2916.65615664441,0
2020-05-22,365,2916.65615664441,2916.65615664441,0
2020-05-26,366,2916.65615664441,2916.65615664441,0
