Date,Day,NetWorth,Cash,Shares
2020-12-21,513,9855.58937432546,9855.58937432546,0
2020-12-22,514,9855.58937432546,9855.58937432546,0
2020-12-23,515,9855.58937432546,9855.58937432546,0
2020-12-24,516,9855.58937432546,9855.58937432546,0
2020-12-28,517,9855.58937432546,9855.58937432546,0
2020-12-29,518,9855.58937432546,9855.58937432546,0
2020-12-30,519,9855.58937432546,9855.58937432546,0
2020-12-31,520,9855.58937432546,9855.58937432546,0
2021-01-01,521,9855.58937432546,9855.58937432546,0
2021-01-04,522,9855.58937432546,9855.58937432546,0
2021-01-05,523,9855.58937432546,9855.58937432546,0
2021-01-06,524,9855.58937432546,9855.58937432546,0
2021-01-07,525,9855.58937432546,9855.58937432546,0
2021-01-08,526,9855.58937432546,9855.58937432546,0
2021-01-11,527,9855.58937432546,9855.58937432546,0
2021-01-12,528,9855.58937432546,9855.58937432546,0
2021-01-13,529,9855.58937432546,9855.58937432546,0
2021-01-14,530,9855.58937432546,9855.58937432546,0
2021-01-15,531,9855.58937432546,9855.58937432546,0
2021-01-18,532,9855.58937432546,9855.58937432546,0
2021-01-19,533,9855.58937432546,9855.58937432546,0
2021-01-20,534,9855.58937432546,9855.58937432546,0
2021-01-21,535,9855.58937432546,9855.58937432546,0
2021-01-22,536,9855.58937432546,9855.58937432546,0
2021-01-25,537,9855.58937432546,9855.58937432546,0
2021-01-27,538,9855.58937432546,9855.58937432546,0
2021-01-28,539,9855.58937432546,9855.58937432546,0
2021-01-29,540,9855.58937432546,9855.58937432546,0
2021-02-01,541,9855.58937432546,9855.58937432546,0
2021-02-02,542,9855.58937432546,9855.58937432546,0
2021-02-03,543,9855.58937432546,9855.58937432546,0
2021-02-04,544,9855.58937432546,9855.58937432546,0
2021-02-05,545,9855.58937432546,9855.58937432546,0
2021-02-08,546,9855.58937432546,9855.58937432546,0
2021-02-09,547,9855.58937432546,9855.58937432546,0
2021-02-10,548,9855.58937432546,9855.58937432546,0
2021-02-11,549,9855.58937432546,9855.58937432546,0
2021-02-12,550,9855.58937432546,9855.58937432546,0
2021-02-15,551,9855.58937432546,9855.58937432546,0
2021-02-16,552,9855.58937432546,6898.91256202782,1.81917996425086
2021-02-17,553,9813.6208925502,9813.6208925502,0
2021-02-18,554,9813.6208925502,9813.6208925502,0
2021-02-19,555,9813.6208925502,9813.6208925502,0
2021-02-22,556,9813.6208925502,9813.6208925502,0
2021-02-23,557,9813.6208925502,9813.6208925502,0
2021-02-24,558,9813.6208925502,9813.6208925502,0
2021-02-25,559,9813.6208925502,9813.6208925502,0
2021-02-26,560,9813.6208925502,9813.6208925502,0
2021-03-01,561,9813.6208925502,9813.6208925502,0
2021-03-02,562,9813.6208925502,9813.6208925502,0
2021-03-03,563,9813.6208925502,9813.6208925502,0
2021-03-04,564,9813.6208925502,9813.6208925502,0
2021-03-05,565,9813.6208925502,9813.6208925502,0
2021-03-08,566,9813.6208925502,9813.6208925502,0
2021-03-09,567,9813.6208925502,9813.6208925502,0
2021-03-10,568,9813.6208925502,9813.6208925502,0
2021-03-12,569,9813.6208925502,9813.6208925502,0
2021-03-15,570,9813.6208925502,9813.6208925502,0
2021-03-16,571,9813.6208925502,9813.6208925502,0
2021-03-17,572,9813.6208925502,9813.6208925502,0
2021-03-18,573,9813.6208925502,9813.6208925502,0
2021-03-19,574,9813.6208925502,9813.6208925502,0
2021-03-22,575,9813.6208925502,9813.6208925502,0
2021-03-23,576,9813.6208925502,9813.6208925502,0
2021-03-24,577,9813.6208925502,9813.6208925502,0
2021-03-25,578,9813.6208925502,9813.6208925502,0
2021-03-26,579,9813.6208925502,9813.6208925502,0
2021-03-30,580,9813.6208925502,9813.6208925502,0
2021-03-31,581,9813.6208925502,9813.6208925502,0
2021-04-01,582,9813.6208925502,9813.6208925502,0
2021-04-05,583,9813.6208925502,9813.6208925502,0
2021-04-06,584,9813.6208925502,9813.6208925502,0
2021-04-07,585,9813.6208925502,9813.6208925502,0
2021-04-08,586,9813.6208925502,9813.6208925502,0
2021-04-09,587,9813.6208925502,9813.6208925502,0
2021-04-12,588,9813.6208925502,9813.6208925502,0
2021-04-13,589,9813.6208925502,9813.6208925502,0
2021-04-15,590,9813.6208925502,9813.6208925502,0
2021-04-16,591,9813.6208925502,9813.6208925502,0
2021-04-19,592,9813.6208925502,9813.6208925502,0
2021-04-20,593,9813.6208925502,9813.6208925502,0
2021-04-22,594,9813.6208925502,9813.6208925502,0
2021-04-23,595,9813.6208925502,9813.6208925502,0
2021-04-26,596,9813.6208925502,9813.6208925502,0
2021-04-27,597,9813.6208925502,9813.6208925502,0
2021-04-28,598,9813.6208925502,9813.6208925502,0
2021-04-29,599,9813.6208925502,9813.6208925502,0
2021-04-30,600,9813.6208925502,9813.6208925502,0
